Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),SPACE1-1:Space People Occupant Count [](TimeStep),SPACE2-1:Space People Occupant Count [](TimeStep),SPACE3-1:Space People Occupant Count [](TimeStep),SPACE4-1:Space People Occupant Count [](TimeStep),SPACE5-1:Space People Occupant Count [](TimeStep),PLENUM-1:Zone Air Temperature [C](TimeStep),SPACE1-1:Zone Air Temperature [C](TimeStep),SPACE2-1:Zone Air Temperature [C](TimeStep),SPACE3-1:Zone Air Temperature [C](TimeStep),SPACE4-1:Zone Air Temperature [C](TimeStep),SPACE5-1:Zone Air Temperature [C](TimeStep),SPACE1-1 PEOPLE 1:Zone Thermal Comfort Fanger Model PPD [%](TimeStep),SPACE2-1 PEOPLE 1:Zone Thermal Comfort Fanger Model PPD [%](TimeStep),SPACE3-1 PEOPLE 1:Zone Thermal Comfort Fanger Model PPD [%](TimeStep),SPACE4-1 PEOPLE 1:Zone Thermal Comfort Fanger Model PPD [%](TimeStep),SPACE5-1 PEOPLE 1:Zone Thermal Comfort Fanger Model PPD [%](TimeStep) 
 07/31  12:15:00,27.124999999999996,0.0,0.0,0.0,0.0,0.0,25.166146301668668,23.883234900900057,24.150596321167086,23.956387728077733,23.84739042049622,23.333963121567614,14.03897913808973,12.168531987702778,13.553520851191308,14.180473107535732,18.922712167074636 
 07/31  12:30:00,27.35,0.0,0.0,0.0,0.0,0.0,25.411221830372003,24.046945205651404,24.31993149015161,24.10810223909889,23.98993595936539,23.434155764961986,12.780429131012468,11.053872100813635,12.43567446746681,13.05735956771521,17.89194317811301 
 07/31  12:45:00,27.575000000000003,0.0,0.0,0.0,0.0,0.0,25.673423973710552,24.19509194517509,24.423580301398463,24.242574511961962,24.121930659291504,23.52481900152186,11.806093925435192,10.464076956088661,11.566963547956817,12.15508807723306,17.0787407894463 
 07/31  13:00:00,27.8,0.0,0.0,0.0,0.0,0.0,25.958482762994507,24.32045263189034,24.476535431291065,24.352234334935684,24.233764493081672,23.60228766480499,10.981705965276376,10.105162933255315,10.85766822426983,11.399043461732845,16.355979978323163 
 07/31  13:15:00,28.025000000000002,0.0,0.0,0.0,0.0,0.0,26.198789568654984,24.376373945407554,24.502758290047577,24.39856501903332,24.28724803578138,23.634144727920777,10.456662603284869,9.810773701791973,10.41038432744223,10.884913386306891,15.871236174364043 
 07/31  13:30:00,28.25,0.0,0.0,0.0,0.0,0.0,26.608984761807505,24.530462932144886,24.59728039108052,24.530880019411136,24.449525452543934,23.730806147337404,9.590967799242563,9.237206508100158,9.656267554949324,9.898683943910143,15.02073044966329 
 07/31  13:45:00,28.474999999999998,0.0,0.0,0.0,0.0,0.0,26.957089761685523,24.6428142262172,24.678335621692035,24.62552407785445,24.594905335648548,23.812416504927036,9.063551318523025,8.871182094951124,9.21259131160582,9.171391857364682,14.435100643330316 
 07/31  14:00:00,28.7,0.0,0.0,0.0,0.0,0.0,27.312333875749182,24.711450732638827,24.725454740551175,24.68271895541335,24.6960651481368,23.87256963066963,8.725325915584676,8.637087689817548,8.91548847684119,8.682011686890235,13.974876795918021 
 07/31  14:15:00,28.9,0.0,0.0,0.0,0.0,0.0,27.656410504524082,24.756392994799633,24.755175329053642,24.72422411184493,24.751902563981538,23.919626320131204,8.524319323469243,8.500940941353818,8.71780043432203,8.445738001043907,13.641059526133404 
 07/31  14:30:00,29.1,0.0,0.0,0.0,0.0,0.0,27.972061327687484,24.774356900082807,24.771448177442355,24.753350612402876,24.750196515449367,23.954389930302863,8.480813596721404,8.443541425511441,8.598375859572329,8.506385017953193,13.436686938733246 
 07/31  14:45:00,29.3,0.0,0.0,0.0,0.0,0.0,28.253427902726813,24.785664635818268,24.78064793172717,24.77503342615906,24.746827306746205,23.983283132600548,8.394606925932521,8.380134885814314,8.475958861004244,8.45107048134129,13.192188347723757 
 07/31  15:00:00,29.5,0.0,0.0,0.0,0.0,0.0,28.492240191954973,24.79785054518948,24.787720335478372,24.792984495940903,24.759711340742673,24.010368527153435,8.330701178919114,8.336771059560576,8.38508551504188,8.369781753356477,12.994580277421875 
 07/31  15:15:00,29.625,0.0,0.0,0.0,0.0,0.0,28.67725436579558,24.80565953020601,24.79322445617034,24.807772262134282,24.779235274899015,24.03331658352423,8.292949276159206,8.297717940134106,8.304144277784886,8.276347285146684,12.825892050991499 
 07/31  15:30:00,29.75,0.0,0.0,0.0,0.0,0.0,28.813269129390388,24.80423604152834,24.79515517186026,24.818083383042975,24.793043940000214,24.049462413077528,8.301663311290014,8.284616713185287,8.253404942137252,8.217990604082644,12.718120974274058 
 07/31  15:45:00,29.875,0.0,0.0,0.0,0.0,0.0,28.920600864365596,24.84752870565512,24.82050187452615,24.850356485523303,24.910017769805147,24.080417380453035,7.937549080803237,8.042738012321692,7.979134248008322,7.498184078379481,12.278033588773624 
 07/31  16:00:00,30.0,0.0,0.0,0.0,0.0,0.0,29.001233230775597,24.95241291645652,24.884807500926602,24.92036879690821,24.995516287348003,24.138908701708544,7.39488878627742,7.655679017285593,7.570734242782251,6.8974966245308735,11.69526805098728 
 07/31  16:15:00,29.925,0.0,0.0,0.0,0.0,0.0,29.04869269048364,24.997955814287774,24.970160302262958,24.99721765755327,24.999670842247873,24.222733649483494,7.012525067732881,7.232965494833408,7.171627628725972,6.518040381435242,10.980685206408353 
 07/31  16:30:00,29.85,0.0,0.0,0.0,0.0,0.0,29.07504256267808,24.999910967933445,24.998781329063323,24.99989027504996,24.999997870908715,24.3245407095455,6.763182775514707,6.96719035736848,6.970654390788084,6.192765286203027,10.242495269139425 
 07/31  16:45:00,29.775,0.0,0.0,0.0,0.0,0.0,29.11841172379336,25.0000592833758,25.00000578884487,25.00004596411757,25.000109585792984,24.422197098406535,6.668355940710143,6.891430949028987,6.910240570879324,6.061259116571605,9.73716635506473 
 07/31  17:00:00,29.7,0.0,0.0,0.0,0.0,0.0,29.175940808824965,25.000065909631846,25.000054490638263,25.00005076607981,25.00011276682627,24.497983184487044,6.558774224581001,6.835436309545955,6.860368328844174,5.937671876015273,9.32452846319002 
 07/31  17:15:00,29.549999999999997,0.0,0.0,0.0,0.0,0.0,29.239570933171468,25.000063301115652,25.000053544148805,25.000048233548686,25.00010346940935,24.551624411036155,6.4716843079686726,6.791247759092755,6.819636779426176,5.8295004791167315,9.027799348355828 
 07/31  17:30:00,29.4,0.0,0.0,0.0,0.0,0.0,29.305467970029046,25.000054354248803,25.000045800097844,25.000041286523363,25.000084550259956,24.588569994119396,6.414235901848684,6.773166350155023,6.801417685152984,5.7514346632843285,8.824468063139193 
 07/31  17:45:00,29.250000000000004,0.0,0.0,0.0,0.0,0.0,29.37477951417547,25.00003661326729,25.00003183985711,25.00002842075241,25.000052957907187,24.60411275560728,6.467691282954618,6.835618100175893,6.86792633327012,5.7879764812038985,8.818835943097284 
 07/31  18:00:00,29.1,0.0,0.0,0.0,0.0,0.0,29.443024640580653,24.999998857256937,25.000001955729847,25.000000458342306,24.99999218227995,24.59271932911278,6.570993266610657,6.941089490709885,6.98023476692444,5.864974551661504,8.951410073873916 
 07/31  18:15:00,28.925000000000004,0.0,0.0,0.0,0.0,0.0,29.500083242039125,24.99995471432527,24.990194772400947,24.997763921680924,24.99992198306283,24.554645414893486,6.716400854195726,7.103001843086474,7.122887198573082,5.983855290603088,9.223834541488742 
 07/31  18:30:00,28.75,0.0,0.0,0.0,0.0,0.0,29.529689996066857,24.999916165305237,24.930228165249062,24.94746452909641,24.99986073883877,24.4911513647649,6.9153334699808084,7.437716394496576,7.433245783459682,6.157526782766382,9.651673926134706 
 07/31  18:45:00,28.574999999999996,0.0,0.0,0.0,0.0,0.0,29.531159810605722,24.999896096544063,24.82171672398606,24.84469976631706,24.999829226097106,24.406561931594762,7.16405691636092,7.971080372979316,7.950429684245435,6.392425967797919,10.229129922238073 
 07/31  19:00:00,28.4,0.0,0.0,0.0,0.0,0.0,29.497391935800923,24.92410731907499,24.675423190131475,24.701047103010247,24.99981432246352,24.300195549238513,7.675463141837241,8.748777987363695,8.712668058359029,6.713564816089431,11.000750850905519 
 07/31  19:15:00,28.275,0.0,0.0,0.0,0.0,0.0,29.410392643744846,24.721101119773273,24.481239579589484,24.509316878658133,24.925624487127216,24.15375830127569,8.935090659103238,10.047585392358485,9.992729683398125,7.740194126145681,12.339367511645989 
 07/31  19:30:00,28.15,0.0,0.0,0.0,0.0,0.0,29.25967695077803,24.462224332956932,24.254759671626754,24.285470191338433,24.750092091654277,23.981264661118384,10.35100952607732,11.505837789785417,11.425082041742996,8.681113863410985,13.623675568776989 
 07/31  19:45:00,28.025,0.0,0.0,0.0,0.0,0.0,29.069401492421434,24.230646789065073,24.046893645153084,24.08022568310522,24.534174336270464,23.821115562490657,11.742433066388244,12.896719296288225,12.775363255594925,9.833938596758074,14.815255418504393 
 07/31  20:00:00,27.9,0.0,0.0,0.0,0.0,0.0,28.858935944378853,24.04606835648559,23.87087915157966,23.909930668983847,24.322090755187347,23.690532876611734,13.048039948345732,14.237585716827013,14.051104630539328,11.141062401837061,15.908296274335015 
 07/31  20:15:00,27.874999999999996,0.0,0.0,0.0,0.0,0.0,28.63586383753116,23.89072723364352,23.730217344380304,23.768405466062013,24.122467306887557,23.584663745518398,14.283168938687439,15.446617183697313,15.248081491221427,12.541180916526443,16.891923814631838 
 07/31  20:30:00,27.85,0.0,0.0,0.0,0.0,0.0,28.40332320142159,23.746810605618915,23.610391713440492,23.645379828590368,23.932401480240436,23.49257707438488,15.501656245740207,16.58031804258836,16.37731484396872,13.997809308506405,17.809090390727206 
 07/31  20:45:00,27.825000000000003,0.0,0.0,0.0,0.0,0.0,28.163991201013573,23.61562037113437,23.50011502480411,23.53331554642713,23.74981629523307,23.4068911175802,16.685956764306397,17.676900582094504,17.46701277541132,15.497164230396038,18.697500335974524 
 07/31  21:00:00,27.8,0.0,0.0,0.0,0.0,0.0,27.92063505080702,23.498398364379177,23.395769704540875,23.428881720965922,23.57764533860502,23.324926748024478,17.81574221313332,18.754489175949757,18.529940210055457,17.0047132190372,19.571998754639765 
 07/31  21:15:00,27.875,0.0,0.0,0.0,0.0,0.0,27.676090534997847,23.40151528326149,23.307940128877917,23.342415517041157,23.43810289485085,23.247688186525767,18.763763517199024,19.647398044982893,19.38744194735338,18.275800320513525,20.403476682438722 
 07/31  21:30:00,27.950000000000003,0.0,0.0,0.0,0.0,0.0,27.43322934016591,23.324217393105,23.237148105923684,23.27227287113417,23.331396612027426,23.17620699309272,19.570264647858053,20.42263464175585,20.148320792018197,19.35103011559889,21.19691365363761 
 07/31  21:45:00,28.025000000000002,0.0,0.0,0.0,0.0,0.0,27.194608737667572,23.259129810316296,23.17811397964597,23.2144536930287,23.246414368398028,23.110461216531718,20.29201785057316,21.099804309795502,20.792997301344613,20.26615901040489,21.945853443882783 
 07/31  22:00:00,28.1,0.0,0.0,0.0,0.0,0.0,26.962435155598836,23.201553165100965,23.12534598258775,23.165244481993582,23.175801384659167,23.04993554064045,20.94192851695928,21.72244901399347,21.359409174581387,21.047138579107724,22.65027346011216 
 07/31  22:15:00,28.125000000000004,0.0,0.0,0.0,0.0,0.0,26.738356451715966,23.14221558504698,23.068858470293105,23.1101399411799,23.10202243032264,22.99299715537025,21.657968337293468,22.42655810483727,22.063983369741962,21.948761748478688,23.34128004880033 
 07/31  22:30:00,28.15,0.0,0.0,0.0,0.0,0.0,26.523333715937213,23.080723395509665,23.00775670152488,23.048252140783372,23.025409018725853,22.938649806171934,22.3814620582325,23.169983881602562,22.805557089193726,22.844743915677725,24.007414395498458 
 07/31  22:45:00,28.174999999999997,0.0,0.0,0.0,0.0,0.0,26.31786726341197,23.019051675353833,22.946453161013235,22.987132505436392,22.951920630242135,22.88683202757249,23.119517145277243,23.91066938519448,23.52366626370943,23.71717052250989,24.649862136779916 
 07/31  23:00:00,28.2,0.0,0.0,0.0,0.0,0.0,26.12196352919747,22.961166115425367,22.888230543310627,22.92900645835614,22.88451305685499,22.837726152869326,23.811471212276302,24.631056550324686,24.23982077562235,24.543137126744597,25.267236331946435 
 07/31  23:15:00,28.299999999999997,0.0,0.0,0.0,0.0,0.0,25.935236905909054,22.912998116485557,22.838155909903332,22.880705003220005,22.830730344790297,22.79206720738437,24.381289142708283,25.243710173867512,24.81043935295719,25.182213451173,25.839841992371333 
 07/31  23:30:00,28.4,0.0,0.0,0.0,0.0,0.0,25.757158590299223,22.873650548002345,22.797211785658703,22.841608088352988,22.786905327441275,22.750092707986067,24.874471802636492,25.762050559763978,25.303036656367254,25.749328319993666,26.375858061837178 
 07/31  23:45:00,28.500000000000004,0.0,0.0,0.0,0.0,0.0,25.587109901619232,22.841456492955583,22.762248799658547,22.80594282548504,22.748177134017403,22.711445734822245,25.283354755482407,26.222060466477032,25.775777180864637,26.259111218614706,26.87684828990467 
 07/31  24:00:00,28.6,0.0,0.0,0.0,0.0,0.0,25.424555860310907,22.812188795154807,22.73054916756313,22.77336964886873,22.71249096259435,22.675644321539266,25.67186908190351,26.64294874724858,26.19256516863146,26.728585953457397,27.345925571131133 
 08/01  00:15:00,28.725,0.0,0.0,0.0,0.0,0.0,25.269268524673077,22.784319563298588,22.700568591339533,22.74338067279406,22.6791767115112,22.6424088312214,26.029646051703097,27.035653924742974,26.57774883879597,27.16268353961094,27.7762190229342 
 08/01  00:30:00,28.85,0.0,0.0,0.0,0.0,0.0,25.1215921307671,22.759237448070987,22.673411224133513,22.71675483915476,22.64955528263565,22.612552524435298,26.338146256976387,27.378574478769494,26.909225850125807,27.53775324394806,28.14856777662854 
 08/01  00:45:00,28.975,0.0,0.0,0.0,0.0,0.0,24.9817012952969,22.738676909887918,22.650656621962856,22.694548176832296,22.625005624699515,22.587119304981133,26.586860509839653,27.662631057240176,27.18204155087618,27.84641286972375,28.459687356000288 
 08/01  01:00:00,29.1,0.0,0.0,0.0,0.0,0.0,24.84965076931459,22.722703750429773,22.632369819466895,22.676658281732653,22.605309924555883,22.566019355007,26.784266419013335,27.895033118859956,27.405191717993958,28.09868925523162,28.72258600330359 
 08/01  01:15:00,29.200000000000003,0.0,0.0,0.0,0.0,0.0,24.725463814483206,22.714048971250385,22.623662804399633,22.668882140746682,22.595393844226734,22.548654833432508,26.879437463713444,27.98201226336475,27.470971934724034,28.204926472911524,28.943013022640017 
 08/01  01:30:00,29.3,0.0,0.0,0.0,0.0,0.0,24.60942701341829,22.71168893492653,22.623265942202465,22.670192370772842,22.593861808426368,22.534125528071495,26.912070406880574,27.98984639640129,27.453099920093564,28.227999531995337,29.131804733616647 
 08/01  01:45:00,29.4,0.0,0.0,0.0,0.0,0.0,24.50273489787671,22.71325369709785,22.627663723457086,22.67679863359875,22.597174718810336,22.521636726117833,26.897505607518127,27.940143672430963,27.375600540153215,28.192142326102967,29.293875972694025 
 08/01  02:00:00,29.5,0.0,0.0,0.0,0.0,0.0,24.40615837007494,22.71722214482932,22.63472140443649,22.686190634417564,22.603122562897898,22.510843768649433,26.85070234358308,27.853219929738913,27.260861834367816,28.116829907915175,29.43012307919632 
 08/01  02:15:00,29.6,0.0,0.0,0.0,0.0,0.0,24.31979886827751,22.718163495711273,22.639420713477172,22.694709391816275,22.6069292513877,22.501321032359385,26.86045242814164,27.815347609350894,27.17180565250608,28.08861618403145,29.554094430787245 
 08/01  02:30:00,29.7,0.0,0.0,0.0,0.0,0.0,24.24310704947466,22.718124577798747,22.641875694590752,22.70016723305575,22.608737975103093,22.492739481907872,26.85570160980984,27.784838654470178,27.11460206405576,28.06600143410175,29.66426936244291 
 08/01  02:45:00,29.799999999999997,0.0,0.0,0.0,0.0,0.0,24.175832568943697,22.71935129139069,22.64433193002963,22.704152963971726,22.610710855066724,22.485077841469884,26.83377448400074,27.747150797119673,27.06102081684905,28.034444938620027,29.758824629809055 
 08/01  03:00:00,29.9,0.0,0.0,0.0,0.0,0.0,24.11803960157086,22.72246555712822,22.649962619958032,22.708734675351348,22.612428549357723,22.478472217802494,26.790284940458747,27.66272438295674,26.996514164977526,28.012717277888385,29.836664098722068 
 08/01  03:15:00,29.949999999999996,0.0,0.0,0.0,0.0,0.0,24.0696007244584,22.7232304283247,22.650030370006114,22.709143525696057,22.61263784276529,22.472602141417834,26.795494632585502,27.691812748418428,27.01093058740517,28.012775064106876,29.90966934814729 
 08/01  03:30:00,30.0,0.0,0.0,0.0,0.0,0.0,24.02920852902906,22.72103192993024,22.64550645908293,22.70522348763862,22.609809512886972,22.46714078003218,26.822308294187337,27.7416902912273,27.058791783741455,28.052587690038024,29.976406191964315 
 08/01  03:45:00,30.050000000000004,0.0,0.0,0.0,0.0,0.0,23.995286361473994,22.717419553758788,22.639642020306912,22.699292696029193,22.604972886086056,22.46201274552522,26.860791352437843,27.805253916993564,27.12411480719352,28.10889314457431,30.03700437266592 
 08/01  04:00:00,30.1,0.0,0.0,0.0,0.0,0.0,23.966862050654324,22.71588372763744,22.634147915503704,22.690850420964672,22.599598530714132,22.457329431501933,26.863761138537896,27.867045570960613,27.230041746390697,28.17018297729794,30.08958694396462 
 08/01  04:15:00,30.1,0.0,0.0,0.0,0.0,0.0,23.94281693278573,22.714881079913514,22.633782436307495,22.690241386018823,22.598901957038276,22.45338633790982,26.875236682776972,27.846545071726524,27.18766200228322,28.153257839175495,30.127119712237146 
 08/01  04:30:00,30.1,0.0,0.0,0.0,0.0,0.0,23.922266070343362,22.7157436428387,22.637825021295225,22.695694129936232,22.602599102072716,22.45031209065932,26.8503447496728,27.78940202254772,27.117941073465346,28.099629041431953,30.154501799607132 
 08/01  04:45:00,30.1,0.0,0.0,0.0,0.0,0.0,23.904647440723494,22.71842893422299,22.643709901054216,22.7030867935208,22.608237514155704,22.448018696901972,26.809657375012947,27.71360594384811,27.02753840327692,28.026423705697596,30.172478792189352 
 08/01  05:00:00,30.1,0.0,0.0,0.0,0.0,0.0,23.889900303866057,22.722310389024486,22.65009470189979,22.710528585682553,22.614427676521533,22.446452442098167,26.75547013016684,27.628691377750698,26.93151783885864,27.943564145902215,30.18004223273246 
 08/01  05:15:00,30.075000000000003,0.0,0.0,0.0,0.0,0.0,23.87770379598261,22.7228222269605,22.651054843579423,22.711762262358018,22.6153256244654,22.44501686054653,26.76377203279816,27.63613406297769,26.93984645120456,27.951810571488963,30.19605708153547 
 08/01  05:30:00,30.05,0.0,0.0,0.0,0.0,0.0,23.867835113564674,22.719693753522037,22.647048925024485,22.707306366073762,22.611354408565287,22.443371328136536,26.800774195114514,27.68350274949904,26.992846652607582,27.999406665355465,30.212119552114558 
 08/01  05:45:00,30.025,0.0,0.0,0.0,0.0,0.0,23.870091417159752,22.742735953267047,22.69769594572915,22.76327208948286,22.632963379336335,22.46289205856404,26.16929602306773,26.607058989223745,25.816826688570046,27.38929993423696,29.53302007618076 
 08/01  06:00:00,30.0,0.0,0.0,0.0,0.0,0.0,23.891763678754845,22.804494166942515,22.80929566455137,22.88318258191965,22.69485538848714,22.513679796373737,25.21396010106743,25.08222580373281,24.22844191786514,26.41050449819228,28.620989540393737 
 08/01  06:15:00,29.975,0.0,0.0,0.0,0.0,0.0,23.93211838119578,22.897705257031117,22.963422793356536,23.043629165530295,22.791237905802536,22.589034316758703,23.948724118770215,23.159956989536425,22.29606240828943,25.069308599487428,27.47026103852876 
 08/01  06:30:00,29.95,0.0,0.0,0.0,0.0,0.0,23.989761024782347,23.011130465463186,23.14301117818542,23.223553499864078,22.907966477149895,22.67908205412522,22.505880164664845,21.061973052042248,20.26853700816973,23.55555569199241,26.181899415499586 
 08/01  06:45:00,29.924999999999997,0.0,0.0,0.0,0.0,0.0,24.065542470056155,23.138746675909406,23.34364755469249,23.416952940483835,23.040162664424138,22.779433487878197,20.94266692719377,18.856721289874756,18.205179459084576,21.89005675621172,24.774194508502447 
 08/01  07:00:00,29.9,0.0,0.0,0.0,0.0,0.0,24.16013605047355,23.277442589466848,23.56390887391909,23.62187448231896,23.185076015250797,22.887839921469993,19.350431975073192,16.658452333454278,16.213332808327763,20.18216828571208,23.339110982568016 
 08/01  07:15:00,29.9,0.0,0.0,0.0,0.0,0.0,24.273811411686925,23.411649573253673,23.787865112383084,23.81851831160342,23.3242227225422,22.99306049583138,17.924818966254122,14.681636368414075,14.519850358739248,18.66914955083324,22.015709322851137 
 08/01  07:30:00,29.9,0.0,0.0,0.0,0.0,0.0,24.406138913406632,23.545416828254726,24.02524544957365,24.010090092301798,23.460380226925626,23.099819323476808,16.58948740361953,12.839753280059071,13.019254568502589,17.26998504459641,20.752929190899977 
 08/01  07:45:00,29.9,0.0,0.0,0.0,0.0,0.0,24.54122362123411,23.644455192412718,24.172206684515643,24.1142586818389,23.558939258042045,23.182564575595475,15.943276955244869,12.13133594236983,12.585110093220607,16.589841876256884,20.202688681069972 
 08/01  08:00:00,29.9,0.0,0.0,0.0,0.0,0.0,24.667200438973612,23.681603638176767,24.180180132559382,24.098474531398306,23.59613976721537,23.218239850536,15.85476571971698,12.289054625515135,12.912136899068372,16.47131253955419,20.15061074990453 
 08/01  08:15:00,29.9,11.0,5.0,11.0,5.0,20.0,25.835216426062388,24.665174064485292,24.885090527530878,24.863025814644416,24.634376110567544,24.35129895993043,9.512316440814757,8.128265118863169,8.36660337308227,9.640214987420777,11.754273744927573 
 08/01  08:30:00,29.9,11.0,5.0,11.0,5.0,20.0,26.192217411358772,24.95604640992783,24.99874273960465,24.998742975139777,24.944153034057344,24.83809785394502,7.787705370028291,7.267298420683545,7.394322811275657,7.762522880178253,9.004960307651274 
 08/01  08:45:00,29.9,11.0,5.0,11.0,5.0,20.0,26.4862201258085,24.999876709366884,24.999861302249286,24.999871689811023,24.999871173143397,24.999702219799136,6.859607842879058,6.377035243136689,6.5746518984038005,6.80132187686246,7.671871231510892 
 08/01  09:00:00,29.9,11.0,5.0,11.0,5.0,20.0,26.74094261320973,24.99957850394477,24.999477944092785,24.999535195343743,24.999554081988553,24.999434252075652,6.244985853527012,5.792764570302339,6.00931761043401,6.180161518292138,6.98338994983051 
 08/01  09:15:00,29.949999999999996,11.0,5.0,11.0,5.0,20.0,26.75078096068036,25.000518502458412,25.00053771099225,25.00053741475881,25.000471970895873,25.00025103381299,5.641261890928504,5.2804063617112575,5.481413065613154,5.591316926174883,6.251122080986278 
 08/01  09:30:00,30.0,11.0,5.0,11.0,5.0,20.0,26.698618455085935,25.000911854999256,25.00101492371325,25.000964374171907,25.00084270106303,25.000624493199012,5.289972808797799,5.052704833922604,5.196809306931613,5.253640976016527,5.789118185412363 
 08/01  09:45:00,30.050000000000004,11.0,5.0,11.0,5.0,20.0,26.717739373857636,25.000672469739268,25.00074113099193,25.000717554534305,25.000585513146607,25.000452224618616,5.172594143716054,5.019713792825058,5.118836117763351,5.141607127774364,5.610382634228543 
 08/01  10:00:00,30.1,11.0,5.0,11.0,5.0,20.0,26.7956959322718,25.000134140536787,25.00013745932496,25.000161824041186,25.000038026714734,24.999998295517212,5.1149833170117205,5.010480831714332,5.078978169942047,5.087100210504133,5.494114500557032 
 08/01  10:15:00,30.200000000000003,11.0,5.0,11.0,5.0,20.0,26.905207541187043,24.999697023855195,24.999671274177604,24.999713094428717,24.999602889128685,24.99959852635747,5.075166802829145,5.0045862896799065,5.04922183544393,5.052291571367945,5.398621505971235 
 08/01  10:30:00,30.3,11.0,5.0,11.0,5.0,20.0,26.989583023169757,24.999425817466413,24.999406875095644,24.99943486136252,24.999340372262726,24.999316721083098,5.0616857396574915,5.007777736767167,5.036477452155609,5.038127669017612,5.354083384880653 
 08/01  10:45:00,30.4,11.0,5.0,11.0,5.0,20.0,27.045673200762085,24.99931501736578,24.999304527155353,24.99932342530381,24.99924239461034,24.999173574938695,5.032648781267056,5.000583163961295,5.015432231158115,5.016309196182007,5.272774384381691 
 08/01  11:00:00,30.5,11.0,5.0,11.0,5.0,20.0,27.086457437925397,24.999255271272574,24.999249684935435,24.999265350111745,24.99919398495243,24.999083708991574,5.013473245872433,5.0009638468266076,5.003782753014434,5.003981336191529,5.209775245179259 
 08/01  11:15:00,30.65,8.8,4.0,8.8,4.0,16.0,27.17610852587393,24.99900126976369,24.998982471353184,24.999007481522113,24.998945329721373,24.998848640999718,5.009326773164261,5.001301412068386,5.002121948097894,5.002078657415325,5.191620443031866 
 08/01  11:30:00,30.8,8.8,4.0,8.8,4.0,16.0,27.22758736587643,24.99894623401982,24.998931462633223,24.9989523675988,24.99889937817263,24.99877941725642,5.004313616757244,5.00291198972684,5.000329730684371,5.000273009167202,5.163510775139173 
 08/01  11:45:00,30.950000000000003,8.8,4.0,8.8,4.0,16.0,27.231728605031638,24.99906459828869,24.99905488630572,24.99907852718514,24.999031607114443,25.016123204676283,5.0010482387457955,5.027880798302405,5.004496140958381,5.004713930307261,5.094372836549283 
 08/01  12:00:00,31.1,8.8,4.0,8.8,4.0,16.0,27.257041979283088,24.999132875553446,25.070801421231096,25.06636329741073,24.999106276211723,25.095130930487596,5.01628796258575,5.105732242972579,5.043915190470656,5.024600031119704,5.027049150670493 
 08/01  12:15:00,31.275000000000002,4.4,2.0,4.4,2.0,8.0,27.31059444624866,24.999045540376088,25.017357210244246,25.01536668452443,24.999017470005345,25.019524131466785,5.0229400556412855,5.093332193986427,5.0386898420396165,5.031612230874217,5.046922088330859 
 08/01  12:30:00,31.450000000000003,4.4,2.0,4.4,2.0,8.0,27.35411975421766,24.999129563485546,25.00373785500225,25.00304832829381,24.999106309572195,25.003163436664607,5.048445913536696,5.120561829283133,5.062982710219856,5.059430832398803,5.033396604530807 
 08/01  12:45:00,31.625,4.4,2.0,4.4,2.0,8.0,27.380678071383493,24.999379451599214,25.000546977985888,25.00032443250088,24.999364660221545,25.000080690273315,5.036034150740647,5.081047445141905,5.044723640749083,5.045620764545703,5.05073604120652 
 08/01  13:00:00,31.8,4.4,2.0,4.4,2.0,8.0,27.461178935163748,24.999465050814322,24.99976076065877,24.99968919781525,24.999453466969534,24.99949414395421,5.024459938810111,5.05246477504808,5.0290019388305325,5.031695169728451,5.068969995240138 
 08/01  13:15:00,32.025000000000006,8.8,4.0,8.8,4.0,16.0,27.543832303677295,25.12665392322263,25.134536097896618,25.181962234678817,25.02069476548241,25.157561364442177,5.091996383944007,5.142335400030078,5.131379157068366,5.059516377684105,5.007995015999924 
 08/01  13:30:00,32.25,8.8,4.0,8.8,4.0,16.0,27.689443409202433,25.233781013573466,25.246843093144165,25.339776358192935,25.0556981166094,25.32555108207023,5.163858101431131,5.238158004357871,5.264920607931515,5.081299945684805,5.004395321203617 
 08/01  13:45:00,32.475,8.8,4.0,8.8,4.0,16.0,27.850983747346337,25.306991681126462,25.31429604633972,25.425751457586244,25.11093458398901,25.44245150986148,5.260692618576499,5.340320348484823,5.40362269289318,5.1355869657180335,5.044272188772894 
 08/01  14:00:00,32.7,8.8,4.0,8.8,4.0,16.0,27.979691966689835,25.38168829776051,25.380228398268475,25.49491827187062,25.19088664368646,25.528788613693465,5.36906465954938,5.447827818201631,5.535722743326573,5.218371837885471,5.102483888217392 
 08/01  14:15:00,32.975,11.0,5.0,11.0,5.0,20.0,28.131091964862236,25.51439070403917,25.510774337172382,25.623917607143408,25.340654323441367,25.653247382132545,5.626914812676532,5.721021383999016,5.841928967979456,5.447242609577444,5.248003100623194 
 08/01  14:30:00,33.25,11.0,5.0,11.0,5.0,20.0,28.254284916919673,25.65673255523541,25.652212820203275,25.770308986045098,25.496120781007466,25.7936806716155,5.9367635467527435,6.048211230926341,6.214258537980427,5.742007211601958,5.4388131341786305 
 08/01  14:45:00,33.525,11.0,5.0,11.0,5.0,20.0,28.357514889383207,25.77900237222577,25.771395385321377,25.897506513472877,25.625803585112045,25.922419293587623,6.262570988730658,6.381754640477794,6.59990778505319,6.056206630467798,5.6723483287934044 
